G;DANHT1058-14SB;Morfofisiologia Humana I;Q3;Diurno;SB;6
G;NAMCTC019-15SB;Neurobiologia Molecular e Celular;Q1;Noturno;SB;2
PG;NCG001M171;Neurociência;Q1;Noturno;SB;3
PG;;Seminários em Neurociência e Cognição III;Q1;Noturno;SB;2
G;DAMCTC009-15SB;Progressos e Métodos em Neurociência;Q2;Diurno;SB;4
G;NAMCTC009-15SB;Progressos e Métodos em Neurociência;Q2;Noturno;SB;4
PG;NCG405M172;Seminários em Neurociência e Cognição IV;Q2;;SB;2
PG;NCG406D173;Seminários em Neurociência e Cognição V;Q3;;SB;2
G;NANHT1058-14SB;Morfofisiologia Humana I;Q3;Noturno;SB;6
G;DA2BCM0505-15SB;Processamento da Informação;Q1;Diurno;SB;2
G;NA3BCM0505-15SB;Processamento da Informação;Q1;Noturno;SB;2
G;NB1BCM0505-15SB;Processamento da Informação;Q1;Noturno;SB;2
EX;;Produção de Vídeos NTE;Q1;Noturno;SA;2
G;DABIS0005-15SA;Bases Computacionais da Ciência;Q3;Diurno;SA;2
G;NABIS0005-15SA;Bases Computacionais da Ciência;Q3;Noturno;SA;2
G;DAMCTA002-17SA;Algoritmos e Estruturas de Dados II;Q3;Diurno;SA;4
G;NA1MCTA002-17SA;Algoritmos e Estruturas de Dados II;Q3;Noturno;SA;2
PG;MAT297HM171;Tópicos em Matemática I - Uma Introdução à Teoria de Anéis e;Q1;Noturno;SA;4
PG;MAT214D173;Corpos Finitos;Q3;;SA;2
PG;MAT214M173;Corpos Finitos;Q3;;SA;2
G;DSBCM0505-15SA;Processamento da Informação - EAD;Q1;Diurno;EAD;4
G;NAMCTA010-15SA;Engenharia de Software;Q1;Noturno;SA;4
G;DSBCM0505-15SA;Processamento da Informação - EAD;Q2;Diurno;SA;4
G;NA7BCM0505-15SA;Processamento da Informação;Q1;Noturno;SA;2
G;NA1MCTA026-13SA;Sistemas Operacionais;Q1;Noturno;SA;1,5
G;NAMCTA026-13SA;Sistemas Operacionais;Q1;Noturno;SA;2,5
G;NAMCTA007-17SA;Compiladores;Q2;Noturno;SA;4
G;NA1MCTA025-13SA;Sistemas Distribuídos;Q2;Noturno;SA;3
G;NA2MCTA025-13SA;Sistemas Distribuídos;Q2;Noturno;SA;3
EX;;Modelagem de Dados e Aplicações;Q3;;SA;4,75
PG;CCM101M171;Computação Bioinspirada;Q1;Noturno;SA;4
G;NAMCTA006-13SA;Circuitos Digitais;Q1;Noturno;SA;4
G;DAMCZA030-13SA;Vida Artificial na Computação;Q1;Diurno;SA;2
G;NAMCZA030-13SA;Vida Artificial na Computação;Q1;Noturno;SA;2
G;DA1BCM0504-15SA;Natureza da Informação;Q3;Diurno;SA;3
G;NB2BCM0504-15SA;Natureza da Informação;Q3;Noturno;SA;3
G;DAMCTD013-13SA;Práticas de Ensino de Matemática III;Q1;Diurno;SA;3
PG;ENS190M172;Didática da Matemática;Q2;;SA;2
G;NAMCTD014-13SA;Práticas de Ensino de Matemática I;Q2;Noturno;SA;3
G;;Estágio Supervisionado em Matemática - Ensino Fundamental;Q2;;SA;2
G;DAMCTD010-13SA;História da Matemática;Q3;Diurno;SA;1,6
G;DAMCTB001-13SA;Álgebra Linear;Q1;Diurno;SA;6
G;DA1MCTB001-17SA;Álgebra Linear;Q2;Diurno;SA;6
G;DA2BCN0402-15SB;Funções de Uma Variável;Q3;Diurno;SB;4
G;NA1BCM0505-15SA;Processamento da Informação;Q1;Noturno;SA;3
G;NA2BCM0505-15SA;Processamento da Informação;Q1;Noturno;SA;1
G;NA3BCM0505-15SA;Processamento da Informação;Q1;Noturno;SA;1
G;NB4BCM0505-15SA;Processamento da Informação;Q1;Noturno;SA;1
G;NB5BCM0505-15SA;Processamento da Informação;Q1;Noturno;SA;1
G;NB6BCM0505-15SA;Processamento da Informação;Q1;Noturno;SA;1
G;NA1BCM0505-15SA;Processamento da Informação;Q2;Noturno;SA;2
G;NAMCTA003-17SA;Análise de Algoritmos;Q2;Noturno;SA;4
G;DSBCM0505-15SA;Processamento da Informação - EAD;Q3;Diurno;SA;4
G;NAMCTA017-17SA;Programação Matemática;Q3;Noturno;SA;4
G;NA1BCM0506-15SA;Comunicação e Redes;Q2;Noturno;SA;3
G;NB2BCM0506-15SA;Comunicação e Redes;Q2;Noturno;SA;3
G;DA9BIS0005-15SA;Bases Computacionais da Ciência;Q2;Diurno;SA;2
G;NAMCTA027-17SA;Teoria dos Grafos;Q3;Noturno;SA;4
G;DABCM0504-15SB;Natureza da Informação;Q1;Diurno;SB;3
G;NABCM0504-15SB;Natureza da Informação;Q1;Noturno;SB;3
G;NA2BCM0505-15SB;Processamento da Informação;Q1;Noturno;SB;2
G;DAMCTA004-17SA;Arquitetura de Computadores;Q3;Diurno;SA;4
G;NAMCTA004-17SA;Arquitetura de Computadores;Q3;Noturno;SA;4
G;DA1MCTA022-13SA;Redes de Computadores;Q1;Diurno;SA;4
G;DAMCTA026-13SA;Sistemas Operacionais;Q1;Diurno;SA;4
G;;Coordenador de Redes de Computadores;Q1;Noturno;SA;1
PG;INF107D171;Redes Ópticas;Q1;;SA;2
PG;INF102M172;Tecnologias de Redes de Computadores;Q2;;SA;4
G;DAMCTA025-13SA;Sistemas Distribuídos;Q2;Diurno;SA;4
G;;Coordenador de Bases Computacionais da Ciência;Q1;Noturno;SA;2
G;DA4BIS0005-15SA;Bases Computacionais da Ciência;Q2;Diurno;SA;2
G;DB4BIS0005-15SA;Bases Computacionais da Ciência;Q2;Diurno;SA;2
G;NA7BIS0005-15SA;Bases Computacionais da Ciência;Q2;Noturno;SA;2
G;NB7BIS0005-15SA;Bases Computacionais da Ciência;Q2;Noturno;SA;2
G;;Coordenador de Bases Computacionais da Ciência;Q2;;SA;3
G;NA1MCTA008-17SA;Computação Gráfica;Q3;Noturno;SA;4
G;NA1BCN0402-15SA;Funções de Uma Variável;Q1;Noturno;SA;4
G;DA1BIN0406-15SA;Introdução à Probabilidade e à Estatística;Q2;Diurno;SA;3
G;DB1BIN0406-15SA;Introdução à Probabilidade e à Estatística;Q2;Diurno;SA;3
G;NA2BCN0402-15SB;Funções de Uma Variável;Q3;Noturno;SB;4
G;NB2BCN0402-15SB;Funções de Uma Variável;Q3;Noturno;SB;4
PG;MAT121M171;Análise no Rn;Q1;;SA;6
G;DA4BCN0407-15SA;Funções de Várias Variáveis;Q1;Diurno;SA;4
G;DB4BCN0407-15SA;Funções de Várias Variáveis;Q1;Diurno;SA;4
G;NA4BCN0407-15SA;Funções de Várias Variáveis;Q1;Noturno;SA;4
G;NBMCTB001-17SA;Álgebra Linear;Q2;Noturno;SA;6
G;NAMCTB007-17SA;Anéis e Corpos;Q2;Noturno;SA;4
G;DA3BCN0407-15SA;Funções de Várias Variáveis;Q1;Diurno;SA;4
G;DB3BCN0407-15SA;Funções de Várias Variáveis;Q1;Diurno;SA;4
G;DA2BIS0003-15SA;Bases Matemáticas;Q2;Diurno;SA;4
G;DB2BIS0003-15SA;Bases Matemáticas;Q2;Diurno;SA;4
G;DB3BCM0505-15SA;Processamento da Informação;Q1;Diurno;SA;2
G;DSBCM0505-15SB;Processamento da Informação - EAD;Q1;Diurno;EAD;3
G;;Coordenadora de Processamento da Informação;Q1;Noturno;SA;3
G;DA1BCM0505-15SA;Processamento da Informação;Q2;Diurno;SA;2
G;DSBCM0505-15SA;Processamento da Informação - EAD;Q2;Diurno;;2
G;DSBCM0505-15SB;Processamento da Informação - EAD;Q2;Diurno;;2
G;;Coordenadora de Processamento da Informação;Q2;;SA;1
G;;Coordenadora de Processamento da Informação;Q3;Noturno;;2
G;DABCN0405-15SA;Introdução às Equações Diferenciais Ordinárias;Q3;Diurno;SA;4
G;DBBCN0405-15SA;Introdução às Equações Diferenciais Ordinárias;Q3;Diurno;SA;4
G;NABCN0405-15SA;Introdução às Equações Diferenciais Ordinárias;Q3;Noturno;SA;4
G;NBBCN0405-15SA;Introdução às Equações Diferenciais Ordinárias;Q3;Noturno;SA;4
G;DAMCTB019-13SA;Matemática Discreta;Q1;Diurno;SA;4
G;NAMCTB019-13SA;Matemática Discreta;Q1;Noturno;SA;4
G;NANHI2049-13SA;Lógica Básica;Q3;Noturno;SA;4
PG;;Aritmética;Q3;;SA;4
G;DAMCTB022-13SA;Sequências e Séries;Q1;Diurno;SA;4
G;NA2BIS0003-15SA;Bases Matemáticas;Q2;Noturno;SA;4
G;NB2BIS0003-15SA;Bases Matemáticas;Q2;Noturno;SA;4
G;NAMCTB011-17SA;Equações Diferenciais Ordinárias;Q3;Noturno;SA;4
G;DAMCTA015-13SA;Linguagens Formais e Automata;Q1;Diurno;SA;4
G;NAMCTA015-13SA;Linguagens Formais e Automata;Q1;Noturno;SA;4
G;DAMCTB001-17SA;Álgebra Linear;Q2;Diurno;SA;6
G;DAMCTB023-17SA;Teoria Aritmética dos Números;Q2;Diurno;SA;4
G;DA7BCM0505-15SA;Processamento da Informação;Q1;Diurno;SA;1
G;DA8BCM0505-15SA;Processamento da Informação;Q1;Diurno;SA;1
G;DA9BCM0505-15SA;Processamento da Informação;Q1;Diurno;SA;1
G;DB4BCM0505-15SA;Processamento da Informação;Q1;Diurno;SA;1
G;DB5BCM0505-15SA;Processamento da Informação;Q1;Diurno;SA;1
G;DB6BCM0505-15SA;Processamento da Informação;Q1;Diurno;SA;1
G;NA1MCTA001-13SA;Algoritmos e Estruturas de Dados I;Q1;Noturno;SA;4
G;NA2MCTA001-13SA;Algoritmos e Estruturas de Dados I;Q1;Noturno;SA;4
PG;CCM002D173;Metodologia de Pesquisa em Ciência da Computação;Q3;;SA;1
PG;CCM002M173;Metodologia de Pesquisa em Ciência da Computação;Q3;;SA;1
G;NA1MCTA028-15SA;Programação Estruturada;Q3;Noturno;SA;3
G;NA2MCTA028-15SA;Programação Estruturada;Q3;Noturno;SA;3
G;;Coordenador de Programação Estruturada;Q3;Noturno;;1
G;DABIS0003-15SB;Bases Matemáticas;Q1;Diurno;SB;4
G;NAMCTB001-13SB;Álgebra Linear;Q1;Noturno;SB;6
G;DCBIS0003-15SB;Bases Matemáticas;Q3;Diurno;SB;4
G;NA2BIS0003-15SB;Bases Matemáticas;Q3;Noturno;SB;4
G;DAMCZB025-13SA;Módulos;Q3;Diurno;SA;4
G;DA8BCM0505-15SA;Processamento da Informação;Q1;Diurno;SA;2
G;NA8BCM0505-15SA;Processamento da Informação;Q1;Noturno;SA;2
G;NB6BCM0505-15SA;Processamento da Informação;Q1;Noturno;SA;2
G;DAMCTA008-17SA;Computação Gráfica;Q3;Diurno;SA;4
G;NAMCTA008-17SA;Computação Gráfica;Q3;Noturno;SA;4
G;DAMCTC014-13SB;Introdução à Inferência Estatística;Q1;Diurno;SB;4
G;;Coordenador de Estágio do BNC;Q1;Noturno;SB;2
G;;Coordenador de Estágio do BNC;Q2;;SB;2
G;DAMCTC022-15SB;Processamento de Sinais Neurais;Q3;Diurno;SB;4
G;NAMCTC022-15SB;Processamento de Sinais Neurais;Q3;Noturno;SB;4
G;;Coordenador de Estágio do BNC;Q3;Noturno;;2
G;DA3BCM0505-15SA;Processamento da Informação;Q1;Diurno;SA;2
G;DB5BCM0505-15SA;Processamento da Informação;Q1;Diurno;SA;2
G;NB5BCM0505-15SA;Processamento da Informação;Q1;Noturno;SA;2
G;DA1MCTA024-13SA;Sistemas Digitais;Q2;Diurno;SA;4
G;DA2MCTA024-13SA;Sistemas Digitais;Q2;Diurno;SA;2
G;NA1MCTA024-13SA;Sistemas Digitais;Q2;Noturno;SA;4
G;NA2MCTA024-13SA;Sistemas Digitais;Q2;Noturno;SA;2
G;NA1BCM0504-15SA;Natureza da Informação;Q3;Noturno;SA;3
G;NB1BCM0504-15SA;Natureza da Informação;Q3;Noturno;SA;3
EX;;NTME - Novas Tecnologias e Metodologias para Educação;Q3;;SA;2
G;NA1BCN0407-15SB;Funções de Várias Variáveis;Q2;Noturno;SB;4
PG;MAT312M172;Seminários do Programa de Matemática II;Q2;;SA;1
PG;MAT315D172;Seminários do Programa de Matemática V;Q2;;SA;1
G;DA1BCN0404-15SA;Geometria Analítica;Q3;Diurno;SA;3
G;DB1BCN0404-15SA;Geometria Analítica;Q3;Diurno;SA;3
PG;MAT221D173;Equações Diferenciais Parciais;Q3;;SA;2
PG;MAT221M173;Equações Diferenciais Parciais;Q3;;SA;2
G;DB1BCN0407-15SA;Funções de Várias Variáveis;Q1;Diurno;SA;4
G;DAMCTB009-17SA;Cálculo Numérico;Q3;Diurno;SA;4
G;DBMCTB009-17SA;Cálculo Numérico;Q3;Diurno;SA;4
G;NA2BCS0002-15SA;Projeto Dirigido;Q1;Noturno;SA;2
G;NB1BCS0002-15SA;Projeto Dirigido;Q1;Noturno;SA;2
PG;ENE309D171;Inteligência Artificial;Q1;;SA;0,6
G;NB1BCS0002-15SA;Projeto Dirigido;Q3;Noturno;SA;2
G;DABIS0005-15SB;Bases Computacionais da Ciência;Q3;Diurno;SB;2
G;NABIS0005-15SB;Bases Computacionais da Ciência;Q3;Noturno;SB;2
PG;INV003M173;Design de Negócios;Q3;;SA;2
G;DAMCTC011-15SA;Psicologia Cognitiva;Q1;Diurno;SA;3
G;NAMCZC007-15SB;Ergonomia Cognitiva;Q1;Noturno;SB;2
G;NA1BCS0002-15SA;Projeto Dirigido;Q2;Noturno;SA;2
G;NB1BCS0002-15SA;Projeto Dirigido;Q2;Noturno;SA;2
G;NAMCTC020-15SB;Psicologia Experimental;Q2;Noturno;SB;4
EX;;Curso de Férias: Neurociência e Cognição;Q2;;SB;2
G;NAMCZC012-15SB;Sensação e Percepção;Q3;Noturno;SB;4
PG;NCG003D173;Ciências Cognitivas;Q3;;SB;1
PG;NCG003M173;Ciências Cognitivas;Q3;;SB;1
EX;;Neurociência e Educação - Desmistificando o Cérebro;Q3;;;1
G;DCBIN0406-15SB;Introdução à Probabilidade e à Estatística;Q2;Diurno;SB;3
G;DDBIN0406-15SB;Introdução à Probabilidade e à Estatística;Q2;Diurno;SB;3
G;NCBIN0406-15SB;Introdução à Probabilidade e à Estatística;Q2;Noturno;SB;3
G;DAESZA009-13SA;Redes de Barramento de Campo;Q1;Diurno;SA;3
PG;MEC505M171;Capacitação para Tutoria em Educação a Distância (EaD);Q1;;EAD;4
G;DABCM0506-15SB;Comunicação e Redes;Q2;Diurno;SB;3
G;DAESZA009-17SA;Redes de Barramento de Campo;Q2;Diurno;SA;3
PG;MEC505M172;Capacitação para Tutoria em Educação a Distância (EaD);Q2;;SA;4
G;DAMCTB014-13SA;Extensões Algébricas;Q1;Diurno;SA;4
G;NA2BCN0405-15SA;Introdução às Equações Diferenciais Ordinárias;Q2;Noturno;SA;4
G;NB2BCN0405-15SA;Introdução às Equações Diferenciais Ordinárias;Q2;Noturno;SA;4
PG;MAT114M172;Representação de Grupo Finitos;Q2;;SA;4
PG;MAT213M173;Álgebras de Lie;Q3;;SA;4
G;DA6BIS0005-15SA;Bases Computacionais da Ciência;Q2;Diurno;SA;2
G;DB6BIS0005-15SA;Bases Computacionais da Ciência;Q2;Diurno;SA;2
G;NA1BIS0005-15SB;Bases Computacionais da Ciência;Q2;Noturno;SB;2
G;NB1BIS0005-15SB;Bases Computacionais da Ciência;Q2;Noturno;SB;2
PG;CCM003D172;Seminários em Computação;Q2;;SA;2
G;DSBCM0505-15SA;Processamento da Informação - EAD;Q3;Diurno;SA;3
G;NA3MCTA028-15SA;Programação Estruturada;Q3;Noturno;SA;4
G;NA4MCTA028-15SA;Programação Estruturada;Q3;Noturno;SA;4
G;NA1BCM0505-15SB;Processamento da Informação;Q2;Noturno;SB;3
G;DA8BIS0005-15SA;Bases Computacionais da Ciência;Q2;Diurno;SA;2
G;DB8BIS0005-15SA;Bases Computacionais da Ciência;Q2;Diurno;SA;2
G;NA4BIS0005-15SB;Bases Computacionais da Ciência;Q2;Noturno;SB;2
G;NA1MCTA037-17SA;Banco de Dados;Q3;Noturno;SA;1
G;DAMCZA010-13SA;Laboratório de Engenharia de Software;Q3;Diurno;SA;4
G;NABCS0002-15SB;Projeto Dirigido;Q1;Noturno;SB;2
G;DAMCTC019-15SB;Neurobiologia Molecular e Celular;Q1;Diurno;SB;2
G;NAMCTC019-15SB;Neurobiologia Molecular e Celular;Q1;Noturno;SB;4
G;DAMCZC001-15SB;Patologias do Sistema Nervoso Central;Q2;Diurno;SB;4
G;NAMCZC001-15SB;Patologias do Sistema Nervoso Central;Q2;Noturno;SB;4
EX;;Neurociência e Educação - Desmistificando o Cérebro;Q3;;;1
G;DA1BIS0005-15SB;Bases Computacionais da Ciência;Q1;Diurno;SB;2
G;DB1BIS0005-15SB;Bases Computacionais da Ciência;Q1;Diurno;SB;2
PG;NCG002D172;Métodos Quantitativos em Neurociência;Q2;;SB;3
PG;NCG003D171;Ciências Cognitivas;Q1;;SB;3
PG;NCG002M172;Métodos Quantitativos em Neurociência;Q2;;SB;3
G;NAMCTD007-13SA;Fundamentos de Geometria;Q1;Noturno;SA;4
G;NAMCTD009-13SA;Geometria Plana e Construções Geométricas;Q1;Noturno;SA;4
G;;Estágio Supervisionado em Matemática - Ensino Fundamental;Q1;Noturno;SA;2
EX;;O Ensino de Álgebra para a Educação Básica;Q1;;SA;2
G;DAMCTD012-13SA;Práticas de Ensino de Matemática II;Q3;Diurno;SA;3
G;DANHT5013-15SA;Práticas de Ensino de Ciências e Matemática no Ensino Fundamental;Q3;Diurno;SA;2
G;;Estágio Supervisionado em Matemática - Ensino Médio I, II e III;Q3;Noturno;;2
G;;Estágio Supervisionado em Matemática - Ensino Médio I, II e III;Q3;Noturno;;2
PG;MAT161M172;Geometria Diferencial;Q2;;SA;4
G;NAMCTB017-13SA;Geometria Diferencial II;Q2;Noturno;SA;4
G;NAMCTD005-13SA;Fundamentos de Álgebra;Q2;Noturno;SA;4
G;;Estágio Supervisionado em Matemática - Ensino Médio;Q2;;SA;2
G;DSBIS0003-15SA;Bases Matemáticas;Q3;Diurno;SA;4
G;;Coordenador de Bases Matemáticas;Q3;Noturno;;2
PG;MAT266D173;Variedades Diferenciáveis;Q3;;SA;2
PG;MAT266M173;Variedades Diferenciáveis;Q3;;SA;2
PG;;Geometria;Q3;;SA;4
G;DA1BCM0505-15SB;Processamento da Informação;Q1;Diurno;SB;2
G;NA5BCM0505-15SA;Processamento da Informação;Q1;Noturno;SA;2
G;NA5BCM0505-15SA;Processamento da Informação;Q1;Noturno;SA;2
G;;Coordenador de Projeto de Graduação em Computação - PGC;Q1;Noturno;SA;2
G;NA1MCTA016-13SA;Paradigmas de Programação;Q2;Noturno;SA;2
G;DAMCZA005-17SA;Banco de Dados de Apoio à Tomada de Decisão;Q2;Diurno;SA;4
G;;Coordenador de Projeto de Graduação em Computação - PGC;Q2;;SA;2
G;;Coordenador de Projeto de Graduação em Computação - PGC;Q3;Noturno;;2
G;DSBCM0505-15SB;Processamento da Informação - EAD;Q1;Diurno;EAD;2
G;DS1BCM0505-15SB;Processamento da Informação - EAD;Q1;Diurno;EAD;2
G;DA3BIS0005-15SB;Bases Computacionais da Ciência;Q1;Diurno;SB;2
G;DB3BIS0005-15SB;Bases Computacionais da Ciência;Q1;Diurno;SB;2
G;NA1BIS0005-15SB;Bases Computacionais da Ciência;Q1;Noturno;SB;2
G;DSBCM0505-15SA;Processamento da Informação - EAD;Q3;Diurno;SA;4
G;NAMCZA028-13SA;Sistemas Multiagentes;Q3;Noturno;SA;4
PG;MAT311M171;Seminários do Programa de Matemática I;Q1;;SA;1
PG;MAT314D171;Seminários do Programa de Matermática IV;Q1;;SA;1
G;DAMCTB018-13SA;Grupos;Q1;Diurno;SA;4
G;NAMCTB018-13SA;Grupos;Q1;Noturno;SA;4
PG;MAT215M172;Tópicos em Álgebra I;Q2;;SA;4
G;DAMCTB007-17SA;Anéis e Corpos;Q2;Diurno;SA;4
G;DAMCZC013-15SB;Memória e Aprendizagem;Q1;Diurno;SB;1
PG;NCG102M171;Memória e Aprendizagem;Q1;;SB;2
PG;NCG104D172;Desenvolvimento Neural e Cognitivo;Q2;;SB;2
EX;;Curso de Férias: Neurociência e Cognição;Q2;;SB;1
EX;;Projeto Ativamente UFABC;Q3;;;2
G;NABCN0404-15SA;Geometria Analítica;Q1;Noturno;SA;3
G;NBBCN0404-15SA;Geometria Analítica;Q1;Noturno;SA;3
G;DA3BIS0003-15SA;Bases Matemáticas;Q2;Diurno;SA;4
G;DB3BIS0003-15SA;Bases Matemáticas;Q2;Diurno;SA;4
G;NA1BCN0404-15SA;Geometria Analítica;Q3;Noturno;SA;3
G;DAMCTB026-17SA;Topologia;Q3;Diurno;SA;4
G;DABCN0402-15SA;Funções de Uma Variável;Q1;Diurno;SA;4
G;DAMCTB009-13SA;Cálculo Numérico;Q1;Diurno;SA;4
G;DBMCTB009-13SA;Cálculo Numérico;Q1;Diurno;SA;4
G;;Coordenador de Cálculo Numérico;Q1;Noturno;SA;1
