maxIter;numCand;numCandInit;randNewSol;convergDetect;stopFitValue;pctParentsCross;pctMut;pctElitism;w_alpha;w_beta;w_gamma;w_delta;w_omega;w_sigma;w_pi;w_rho
G;DA1MCTA024-13SA;SISTEMAS DIGITAIS;Q2;DIURNO;SA;4;[['SEGUNDA', '10:00 ÀS 12:00', 'SEMANAL '], ['QUINTA', '08:00 ÀS 10:00', 'SEMANAL ']];FRANCISCO ZAMPIROLLI;NOTURNO;18;Q2;SA;['ALGORITMOS E ESTRUTURAS DE DADOS I', 'ENGENHARIA DE SOFTWARE'];['PROGRAMAÇÃO ORIENTADA A OBJETOS'];['PROGRAMAÇÃO ESTRUTURADA', 'ALGORITMOS E ESTRUTURAS DE DADOS II'];['PROCESSAMENTO DIGITAL DE IMAGENS', 'PROCESSAMENTO DE IMAGENS UTILIZANDO GPU', 'VISÃO COMPUTACIONAL']
G;DA2MCTA024-13SA;SISTEMAS DIGITAIS;Q2;DIURNO;SA;2;[['SEGUNDA', '10:00 ÀS 12:00', 'SEMANAL '], ['QUINTA', '10:00 ÀS 12:00', 'SEMANAL ']];CRISTIANE SATO;NEGOCIÁVEL;18;NENHUM;SA;['LINGUAGENS FORMAIS E AUTOMATA', 'MATEMÁTICA DISCRETA', 'ALGORITMOS E ESTRUTURAS DE DADOS I'];['ANÁLISE DE ALGORITMOS', 'PARADIGMAS DE PROGRAMAÇÃO'];['PROGRAMAÇÃO ESTRUTURADA', 'ALGORITMOS E ESTRUTURAS DE DADOS II', 'TEORIA DOS GRAFOS', 'PROGRAMAÇÃO MATEMÁTICA'];['ALGORITMOS PROBABILÍSTICOS', 'ANALISE DE ALGORITMOS II', 'COMBINATÓRIA EXTREMAL', 'PRÁTICA AVANÇADA DE PROGRAMAÇÃO A', 'PRÁTICA AVANÇADA DE PROGRAMAÇÃO B', 'PRÁTICA AVANÇADA DE PROGRAMAÇÃO C', 'TÉCNICAS AVANÇADAS DE PROGRAMAÇÃO', 'TEORIA ESPECTRAL DE GRAFOS']
G;NA1MCTA024-13SA;SISTEMAS DIGITAIS;Q2;NOTURNO;SA;4;[['SEGUNDA', '21:00 ÀS 23:00', 'SEMANAL '], ['QUINTA', '19:00 ÀS 21:00', 'SEMANAL ']];ARITANAN GRUBER;NEGOCIÁVEL;18;Q3;SA;['MATEMÁTICA DISCRETA', 'LINGUAGENS FORMAIS E AUTOMATA', 'ALGORITMOS E ESTRUTURAS DE DADOS I'];['ANÁLISE DE ALGORITMOS', 'ÁLGEBRA LINEAR', 'INTRODUÇÃO À PROBABILIDADE E ESTATÍSTICA', 'PARADIGMAS DE PROGRAMAÇÃO'];['PROGRAMAÇÃO MATEMÁTICA', 'TEORIA DOS GRAFOS', 'ALGORITMOS E ESTRUTURAS DE DADOS II', 'INTELIGÊNCIA ARTIFICIAL', 'LÓGICA BÁSICA'];['ALGORITMOS PROBABILÍSTICOS', 'ANALISE DE ALGORITMOS II', 'APRENDIZADO DE MÁQUINA', 'COMBINATÓRIA EXTREMAL', 'INTRODUÇÃO À MODELAGEM E PROCESSOS ESTOCÁSTICOS', 'MÉTODOS DE OTIMIZAÇÃO', 'TEORIA ESPECTRAL DE GRAFOS']
G;NA2MCTA024-13SA;SISTEMAS DIGITAIS;Q2;NOTURNO;SA;2;[['SEGUNDA', '21:00 ÀS 23:00', 'SEMANAL '], ['QUINTA', '21:00 ÀS 23:00', 'SEMANAL ']];LUIZ ROZANTE;NEGOCIÁVEL;18;Q1;SA;['ALGORITMOS E ESTRUTURAS DE DADOS I'];['ANÁLISE DE ALGORITMOS'];['PROGRAMAÇÃO ESTRUTURADA'];['INTRODUÇÃO À BIOINFORMÁTICA', 'PROJETO INTERDISCIPLINAR']
G;NA3MCTA028-15SA;PROGRAMAÇÃO ESTRUTURADA;Q3;NOTURNO;SA;4;[['QUARTA', '21:00 ÀS 23:00', 'SEMANAL '], ['SEXTA', '19:00 ÀS 21:00', 'SEMANAL ']];FABRICIO OLIVETTI DE FRANÇA;DIURNO;18;NENHUM;SA;['ALGORITMOS E ESTRUTURAS DE DADOS I'];['PARADIGMAS DE PROGRAMAÇÃO'];['PROGRAMAÇÃO ESTRUTURADA', 'ALGORITMOS E ESTRUTURAS DE DADOS II', 'INTELIGÊNCIA ARTIFICIAL'];['APRENDIZADO DE MÁQUINA', 'COMPUTAÇÃO EVOLUCIONISTA E CONEXIONISTA', 'MINERAÇÃO DE DADOS', 'PRÁTICA AVANÇADA DE PROGRAMAÇÃO A', 'PRÁTICA AVANÇADA DE PROGRAMAÇÃO B', 'PRÁTICA AVANÇADA DE PROGRAMAÇÃO C']
G;NA4MCTA028-15SA;PROGRAMAÇÃO ESTRUTURADA;Q3;NOTURNO;SA;4;[['QUARTA', '21:00 ÀS 23:00', 'SEMANAL '], ['SEXTA', '21:00 ÀS 23:00', 'SEMANAL ']];JOAO PAULO GOIS;NEGOCIÁVEL;18;Q2;SA;['MATEMÁTICA DISCRETA'];[''];['COMPUTAÇÃO GRÁFICA'];['INTERAÇÃO HUMANO-COMPUTADOR', 'INTRODUÇÃO À PROGRAMAÇÃO DE JOGOS', 'PROCESSAMENTO DIGITAL DE IMAGENS', 'VISÃO COMPUTACIONAL']
G;NA1MCTA037-17SA;BANCO DE DADOS;Q3;NOTURNO;SA;1;[['SEGUNDA', '19:00 ÀS 21:00', 'SEMANAL'], ['QUINTA', '21:00 ÀS 23:00', 'QUINZENAL II'], ['QUINTA', '21:00 ÀS 23:00', 'QUINZENAL I']];FRANCISCO JAVIER ROPERO PELÁEZ;NEGOCIÁVEL;18;Q2;SA;['CIRCUITOS DIGITAIS'];[''];['COMPUTAÇÃO EVOLUTIVA E CONEXIONISTA'];['APRENDIZADO DE MÁQUINA', 'COMPUTAÇÃO EVOLUCIONISTA E CONEXIONISTA', 'VIDA ARTIFICIAL NA COMPUTAÇÃO']
G;DAMCZA010-13SA;LABORATÓRIO DE ENGENHARIA DE SOFTWARE;Q3;DIURNO;SA;4;[['TERCA', '08:00 ÀS 10:00', 'SEMANAL'], ['SEXTA', '10:00 ÀS 12:00', 'SEMANAL ']];CLÁUDIA JOSIMAR ABRÃO DE ARAÚJO;DIURNO;18;Q2;SA;['ENGENHARIA DE SOFTWARE', 'REDES DE COMPUTADORES'];['SISTEMAS DISTRIBUÍDOS'];['ARQUITETURA DE COMPUTADORES'];['']
G;NA1MCTA016-13SA;PARADIGMAS DE PROGRAMAÇÃO;Q2;NOTURNO;SA;2;[['SEGUNDA', '21:00 ÀS 23:00', 'SEMANAL '], ['QUINTA', '19:00 ÀS 21:00', 'SEMANAL']];GUSTAVO SOUSA PAVANI;DIURNO;18;NENHUM;SA;['REDES DE COMPUTADORES', 'SISTEMAS OPERACIONAIS'];['SISTEMAS DISTRIBUÍDOS'];['ARQUITETURA DE COMPUTADORES', 'ALGORITMOS E ESTRUTURAS DE DADOS II'];['REDES SEM FIO', 'VIDA ARTIFICIAL NA COMPUTAÇÃO', ' LABORATÓRIO DE REDES']
G;DAMCZA005-17SA;BANCO DE DADOS DE APOIO À TOMADA DE DECISÃO;Q2;DIURNO;SA;4;[['TERCA', '10:00 ÀS 12:00', 'SEMANAL '], ['SEXTA', '08:00 ÀS 10:00', 'SEMANAL ']];JULIANA;DIURNO;18;Q1;SA;['ENGENHARIA DE SOFTWARE'];['COMPUTADORES, ÉTICA E SOCIEDADE'];['BANCO DE DADOS'];['ANÁLISE DE PROJETOS', 'GESTÃO DE PROJETOS DE SOFTWARE', 'INTERAÇÃO HUMANO-COMPUTADOR', 'LABORATÓRIO DE ENGENHARIA DE SOFTWARE', 'PROCESSO E DESENVOLVIMENTO DE SOFTWARES EDUCACIONAIS', 'PROJETO INTERDISCIPLINAR']
G;NAMCZA028-13SA;SISTEMAS MULTIAGENTES;Q3;NOTURNO;SA;4;[['SEGUNDA', '21:00 ÀS 23:00', 'SEMANAL'], ['QUARTA', '19:00 ÀS 21:00', 'QUINZENAL I'], ['QUARTA', '19:00 ÀS 21:00', 'QUINZENAL II']];ARITANAN GRUBER;NEGOCIÁVEL;18;Q3;SA;['MATEMÁTICA DISCRETA', 'LINGUAGENS FORMAIS E AUTOMATA', 'ALGORITMOS E ESTRUTURAS DE DADOS I'];['ANÁLISE DE ALGORITMOS', 'ÁLGEBRA LINEAR', 'INTRODUÇÃO À PROBABILIDADE E ESTATÍSTICA', 'PARADIGMAS DE PROGRAMAÇÃO'];['PROGRAMAÇÃO MATEMÁTICA', 'TEORIA DOS GRAFOS', 'ALGORITMOS E ESTRUTURAS DE DADOS II', 'INTELIGÊNCIA ARTIFICIAL', 'LÓGICA BÁSICA'];['ALGORITMOS PROBABILÍSTICOS', 'ANALISE DE ALGORITMOS II', 'APRENDIZADO DE MÁQUINA', 'COMBINATÓRIA EXTREMAL', 'INTRODUÇÃO À MODELAGEM E PROCESSOS ESTOCÁSTICOS', 'MÉTODOS DE OTIMIZAÇÃO', 'TEORIA ESPECTRAL DE GRAFOS']
G;DAMCTA007-17SA;COMPILADORES;Q2;DIURNO;SA;4;[['SEGUNDA', '08:00 ÀS 10:00', 'SEMANAL '], ['QUARTA', '10:00 ÀS 12:00', 'SEMANAL ']];DIOGO SANTANA MARTINS;NEGOCIÁVEL;18;Q2;SA;['ALGORITMOS E ESTRUTURAS DE DADOS I'];['PARADIGMAS DE PROGRAMAÇÃO', 'PROGRAMAÇÃO ORIENTADA A OBJETOS'];['ALGORITMOS E ESTRUTURAS DE DADOS II', 'PROGRAMAÇÃO ESTRUTURADA', 'BANCO DE DADOS'];['SISTEMAS MULTIMÍDIA', 'PROGRAMAÇÃO PARA WEB', 'WEB SEMÂNTICA', 'PROGRAMAÇÃO AVANÇADA PARA DISPOSITIVOS MÓVEIS', 'SISTEMAS DE GERENCIAMENTO DE BANCO DE DADOS', 'ANÁLISE DE PROJETO', 'INTERAÇÃO HUMANO-COMPUTADOR', 'BANCO DE DADOS DE APOIO À TOMADA DE DECISÃO', 'TÉCNICAS AVANÇADAS DE PROGRAMAÇÃO', 'SISTEMAS DE INFORMAÇÃO']
G;NA1MCTA007-17SA;COMPILADORES;Q2;NOTURNO;SA;4;[['SEGUNDA', '19:00 ÀS 21:00', 'SEMANAL '], ['QUARTA', '21:00 ÀS 23:00', 'SEMANAL ']];FRANCISCO ISIDRO MASSETTO;DIURNO;18;Q3;SA;['SISTEMAS OPERACIONAIS'];['SISTEMAS DISTRIBUÍDOS', 'COMPILADORES'];[''];['INTRODUÇÃO À PROGRAMAÇÃO DE JOGOS', 'PROGRAMAÇÃO AVANÇADA PARA DISPOSITIVOS MÓVEIS']
G;DA1MCTA018-13SA;PROGRAMAÇÃO ORIENTADA A OBJETOS;Q2;DIURNO;SA;2;[['TERCA', '08:00 ÀS 10:00', 'SEMANAL '], ['QUINTA', '08:00 ÀS 10:00', 'SEMANAL ']];DANIEL MORGATO MARTIN;NEGOCIÁVEL;18;Q1;SA;['ALGORITMOS E ESTRUTURAS DE DADOS I', 'MATEMÁTICA DISCRETA'];['ANÁLISE DE ALGORITMOS', 'COMPILADORES'];['PROGRAMAÇÃO ESTRUTURADA', 'TEORIA DOS GRAFOS', 'ALGORITMOS E ESTRUTURAS DE DADOS II'];['ALGORITMOS PROBABILÍSTICOS', 'ANALISE DE ALGORITMOS II', 'COMBINATÓRIA EXTREMAL', 'PRÁTICA AVANÇADA DE PROGRAMAÇÃO A', 'PRÁTICA AVANÇADA DE PROGRAMAÇÃO B', 'PRÁTICA AVANÇADA DE PROGRAMAÇÃO C', 'PROGRAMAÇÃO AVANÇADA PARA DISPOSITIVOS MÓVEIS', 'PROGRAMAÇÃO PARA WEB']
G;DA2MCTA018-13SA;PROGRAMAÇÃO ORIENTADA A OBJETOS;Q2;DIURNO;SA;2;[['TERCA', '08:00 ÀS 10:00', 'SEMANAL '], ['QUINTA', '10:00 ÀS 12:00', 'SEMANAL ']];ALEXANDRE NOMA;NOTURNO;18;Q2;SA;['MATEMÁTICA DISCRETA'];['PROGRAMAÇÃO ORIENTADA A OBJETOS'];['TEORIA DOS GRAFOS'];['']
G;NA3MCTA018-13SA;PROGRAMAÇÃO ORIENTADA A OBJETOS;Q2;NOTURNO;SA;2;[['TERCA', '19:00 ÀS 21:00', 'SEMANAL '], ['QUINTA', '19:00 ÀS 21:00', 'SEMANAL ']];LETÍCIA RODRIGUES BUENO;NEGOCIÁVEL;18;Q1;SA;['ALGORITMOS E ESTRUTURAS DE DADOS I', 'LINGUAGENS FORMAIS E AUTOMATA'];['ANÁLISE DE ALGORITMOS', 'PROGRAMAÇÃO ORIENTADA A OBJETOS'];['PROGRAMAÇÃO ESTRUTURADA', 'ALGORITMOS E ESTRUTURAS DE DADOS II', 'TEORIA DOS GRAFOS'];['PROGRAMAÇÃO AVANÇADA PARA DISPOSITIVOS MÓVEIS', 'PROGRAMAÇÃO PARA WEB']
G;NA4MCTA018-13SA;PROGRAMAÇÃO ORIENTADA A OBJETOS;Q2;NOTURNO;SA;2;[['TERCA', '19:00 ÀS 21:00', 'SEMANAL '], ['QUINTA', '21:00 ÀS 23:00', 'SEMANAL ']];FRANCISCO JAVIER ROPERO PELÁEZ;NEGOCIÁVEL;18;Q2;SA;['CIRCUITOS DIGITAIS'];[''];['COMPUTAÇÃO EVOLUTIVA E CONEXIONISTA'];['APRENDIZADO DE MÁQUINA', 'COMPUTAÇÃO EVOLUCIONISTA E CONEXIONISTA', 'VIDA ARTIFICIAL NA COMPUTAÇÃO']
G;NAMCZA016-15SA;GESTÃO DE PROJETOS DE SOFTWARE;Q3;NOTURNO;SA;4;[['SEGUNDA', '19:00 ÀS 21:00', 'SEMANAL'], ['QUINTA', '21:00 ÀS 23:00', 'SEMANAL ']];ALEXANDRE NOMA;NOTURNO;18;Q2;SA;['MATEMÁTICA DISCRETA'];['PROGRAMAÇÃO ORIENTADA A OBJETOS'];['TEORIA DOS GRAFOS'];['']
G;DAMCZA019-17SA;PROGRAMAÇÃO PARA WEB;Q3;DIURNO;SA;4;[['QUARTA', '08:00 ÀS 10:00', 'SEMANAL '], ['SEGUNDA', '10:00 ÀS 12:00', 'SEMANAL ']];JOSÉ ARTUR QUILICI-GONZALEZ;NEGOCIÁVEL;18;NENHUM;SA;['CIRCUITOS DIGITAIS', 'SISTEMAS OPERACIONAIS'];['SISTEMAS DIGITAIS', 'COMPUTADORES, ÉTICA E SOCIEDADE'];['LÓGICA BÁSICA', 'ARQUITETURA DE COMPUTADORES'];['ANÁLISE DE PROJETOS', 'ARQUITETURA DE COMPUTADORES DE ALTO DESEMPENHO', 'LABORATÓRIO DE SISTEMAS OPERACIONAIS', 'LÓGICAS NÃO CLÁSSICAS', 'MINERAÇÃO DE DADOS']
G;DAMCZA020-13SA;PROGRAMAÇÃO PARALELA;Q1;DIURNO;SA;4;[['SEGUNDA', '10:00 ÀS 12:00', 'SEMANAL'], ['QUINTA', '08:00 ÀS 10:00', 'SEMANAL ']];HARLEN COSTA BATAGELO;NOTURNO;18;Q2;SA;[''];[''];['COMPUTAÇÃO GRÁFICA', 'ALGORITMOS E ESTRUTURAS DE DADOS II'];['INTRODUÇÃO À PROGRAMAÇÃO DE JOGOS', 'PROCESSAMENTO DIGITAL DE IMAGENS']
G;DAMCTA010-15SA;ENGENHARIA DE SOFTWARE;Q1;DIURNO;SA;4;[['TERCA', '10:00 ÀS 12:00', 'SEMANAL'], ['SEXTA', '08:00 ÀS 10:00', 'SEMANAL ']];JAIR DONADELLI;NEGOCIÁVEL;18;Q2;SA;['MATEMÁTICA DISCRETA'];['ANÁLISE DE ALGORITMOS', 'ÁLGEBRA LINEAR'];['LÓGICA BÁSICA', 'TEORIA DOS GRAFOS'];['ALGORITMOS PROBABILÍSTICOS', 'ANALISE DE ALGORITMOS II', 'COMBINATÓRIA EXTREMAL', 'INTRODUÇÃO À MODELAGEM E PROCESSOS ESTOCÁSTICOS', 'TEORIA ESPECTRAL DE GRAFOS']
G;DAMCTA037-17SA;BANCO DE DADOS;Q3;DIURNO;SA;4;[['SEGUNDA', '08:00 ÀS 10:00', 'SEMANAL'], ['QUINTA', '10:00 ÀS 12:00', 'QUINZENAL II'], ['QUINTA', '10:00 ÀS 12:00', 'QUINZENAL I']];ANDRÉ LUIZ BRANDÃO;NEGOCIÁVEL;18;Q2;SA;['INTERAÇÃO HUMANO-COMPUTADOR', 'ENGENHARIA DE SOFTWARE', 'INTRODUÇÃO A PROGRAMAÇÃO DE JOGOS'];['PROGRAMAÇÃO ORIENTADA A OBJETOS', 'INTERAÇÃO HUMANO-COMPUTADOR'];['INTERAÇÃO HUMANO-COMPUTADOR', 'COMPUTAÇÃO GRÁFICA'];['']
G;NA1MCTA037-17SA;BANCO DE DADOS;Q3;NOTURNO;SA;2;[['SEGUNDA', '19:00 ÀS 21:00', 'SEMANAL'], ['QUINTA', '21:00 ÀS 23:00', 'QUINZENAL II'], ['QUINTA', '21:00 ÀS 23:00', 'QUINZENAL I']];ARITANAN GRUBER;NEGOCIÁVEL;18;Q3;SA;['MATEMÁTICA DISCRETA', 'LINGUAGENS FORMAIS E AUTOMATA', 'ALGORITMOS E ESTRUTURAS DE DADOS I'];['ANÁLISE DE ALGORITMOS', 'ÁLGEBRA LINEAR', 'INTRODUÇÃO À PROBABILIDADE E ESTATÍSTICA', 'PARADIGMAS DE PROGRAMAÇÃO'];['PROGRAMAÇÃO MATEMÁTICA', 'TEORIA DOS GRAFOS', 'ALGORITMOS E ESTRUTURAS DE DADOS II', 'INTELIGÊNCIA ARTIFICIAL', 'LÓGICA BÁSICA'];['ALGORITMOS PROBABILÍSTICOS', 'ANALISE DE ALGORITMOS II', 'APRENDIZADO DE MÁQUINA', 'COMBINATÓRIA EXTREMAL', 'INTRODUÇÃO À MODELAGEM E PROCESSOS ESTOCÁSTICOS', 'MÉTODOS DE OTIMIZAÇÃO', 'TEORIA ESPECTRAL DE GRAFOS']
G;NAMCTA037-17SA;BANCO DE DADOS;Q3;NOTURNO;SA;2;[['SEGUNDA', '19:00 ÀS 21:00', 'SEMANAL'], ['QUINTA', '21:00 ÀS 23:00', 'QUINZENAL II'], ['QUINTA', '21:00 ÀS 23:00', 'QUINZENAL I']];ANDRÉ BALAN;DIURNO;18;Q3;SA;['ALGORITMOS E ESTRUTURAS DE DADOS I'];['PROGRAMAÇÃO ORIENTADA A OBJETOS'];['PROGRAMAÇÃO ESTRUTURADA', 'BANCO DE DADOS', 'COMPUTAÇÃO GRÁFICA'];['PROCESSAMENTO DIGITAL DE IMAGENS']
G;DA1MCTA014-15SA;INTELIGÊNCIA ARTIFICIAL;Q3;DIURNO;SA;2;[['SEGUNDA', '10:00 ÀS 12:00', 'SEMANAL'], ['QUARTA', '08:00 ÀS 10:00', 'QUINZENAL II'], ['QUARTA', '08:00 ÀS 10:00', 'QUINZENAL I']];MARCIO KATSUMI OIKAWA;NEGOCIÁVEL;18;Q1;SA;['ALGORITMOS E ESTRUTURAS DE DADOS I'];['BANCO DE DADOS DE APOIO A TOMADA DE DECISÃO', 'PROGRAMAÇÃO ORIENTADA A OBJETOS', ' SISTEMAS DE INFORMAÇÃO'];['BANCO DE DADOS', 'PROGRAMAÇÃO ESTRUTURADA', 'ALGORITMOS E ESTRUTURAS DE DADOS II'];['BANCO DE DADOS DE APOIO À TOMADA DE DECISÃO', 'PROGRAMAÇÃO PARA WEB', 'SISTEMAS DE GERENCIAMENTO DE BANCO DE DADOS', 'SISTEMAS DE INFORMAÇÃO']
G;DAMCTA014-15SA;INTELIGÊNCIA ARTIFICIAL;Q3;DIURNO;SA;2;[['SEGUNDA', '10:00 ÀS 12:00', 'SEMANAL'], ['QUARTA', '08:00 ÀS 10:00', 'QUINZENAL II'], ['QUARTA', '08:00 ÀS 10:00', 'QUINZENAL I']];DENISE GOYA;NEGOCIÁVEL;18;Q2;SA;['SEGURANÇA DE DADOS', 'ALGORITMOS E ESTRUTURAS DE DADOS I'];['COMPUTADORES, ÉTICA E SOCIEDADE', 'ANÁLISE DE ALGORITMOS'];['PROGRAMAÇÃO ESTRUTURADA', 'ALGORITMOS E ESTRUTURAS DE DADOS II'];['PROGRAMAÇÃO SEGURA', 'SEGURANÇA EM REDES']
G;NA1MCTA014-15SA;INTELIGÊNCIA ARTIFICIAL;Q3;NOTURNO;SA;2;[['SEGUNDA', '21:00 ÀS 23:00', 'SEMANAL'], ['QUARTA', '19:00 ÀS 21:00', 'QUINZENAL II'], ['QUARTA', '19:00 ÀS 21:00', 'QUINZENAL I']];CARLOS DA SILVA DOS SANTOS;NEGOCIÁVEL;18;Q3;SA;['ALGORITMOS E ESTRUTURAS DE DADOS I', 'MATEMÁTICA DISCRETA'];['PROGRAMAÇÃO ORIENTADA A OBJETOS', 'PARADIGMAS DE PROGRAMAÇÃO'];['LÓGICA BÁSICA', 'PROGRAMAÇÃO ESTRUTURADA', 'INTELIGÊNCIA ARTIFICIAL'];['APRENDIZADO DE MÁQUINA', 'COMPUTAÇÃO EVOLUCIONISTA E CONEXIONISTA', 'MINERAÇÃO DE DADOS', 'PROCESSAMENTO DIGITAL DE IMAGENS', 'VISÃO COMPUTACIONAL']
G;NAMCTA014-15SA;INTELIGÊNCIA ARTIFICIAL;Q3;NOTURNO;SA;2;[['SEGUNDA', '21:00 ÀS 23:00', 'SEMANAL'], ['QUARTA', '19:00 ÀS 21:00', 'QUINZENAL II'], ['QUARTA', '19:00 ÀS 21:00', 'QUINZENAL I']];JOAO PAULO GOIS;NEGOCIÁVEL;18;Q2;SA;['MATEMÁTICA DISCRETA'];[''];['COMPUTAÇÃO GRÁFICA'];['INTERAÇÃO HUMANO-COMPUTADOR', 'INTRODUÇÃO À PROGRAMAÇÃO DE JOGOS', 'PROCESSAMENTO DIGITAL DE IMAGENS', 'VISÃO COMPUTACIONAL']
G;DAMCTA009-13SA;COMPUTADORES, ÉTICA E SOCIEDADE;Q2;DIURNO;SA;2;[['TERCA', '10:00 ÀS 12:00', 'SEMANAL ']];DANIEL MORGATO MARTIN;NEGOCIÁVEL;18;Q1;SA;['ALGORITMOS E ESTRUTURAS DE DADOS I', 'MATEMÁTICA DISCRETA'];['ANÁLISE DE ALGORITMOS', 'COMPILADORES'];['PROGRAMAÇÃO ESTRUTURADA', 'TEORIA DOS GRAFOS', 'ALGORITMOS E ESTRUTURAS DE DADOS II'];['ALGORITMOS PROBABILÍSTICOS', 'ANALISE DE ALGORITMOS II', 'COMBINATÓRIA EXTREMAL', 'PRÁTICA AVANÇADA DE PROGRAMAÇÃO A', 'PRÁTICA AVANÇADA DE PROGRAMAÇÃO B', 'PRÁTICA AVANÇADA DE PROGRAMAÇÃO C', 'PROGRAMAÇÃO AVANÇADA PARA DISPOSITIVOS MÓVEIS', 'PROGRAMAÇÃO PARA WEB']
G;NAMCTA009-13SA;COMPUTADORES, ÉTICA E SOCIEDADE;Q2;NOTURNO;SA;2;[['TERCA', '21:00 ÀS 23:00', 'SEMANAL ']];CLÁUDIA JOSIMAR ABRÃO DE ARAÚJO;DIURNO;18;Q2;SA;['ENGENHARIA DE SOFTWARE', 'REDES DE COMPUTADORES'];['SISTEMAS DISTRIBUÍDOS'];['ARQUITETURA DE COMPUTADORES'];['']
G;DAMCZA015-13SA;MINERAÇÃO DE DADOS;Q2;DIURNO;SA;4;[['TERCA', '08:00 ÀS 10:00', 'SEMANAL '], ['QUINTA', '10:00 ÀS 12:00', 'SEMANAL ']];MIRTHA L. F. VENERO;DIURNO;18;Q2;SA;['ALGORITMOS E ESTRUTURAS DE DADOS I', 'LINGUAGENS FORMAIS E AUTOMATA'];['COMPILADORES', 'PROGRAMAÇÃO ORIENTADA A OBJETOS', 'PARADIGMAS DE PROGRAMAÇÃO', 'ANÁLISE DE ALGORITMOS'];['LÓGICA BÁSICA', 'ALGORITMOS E ESTRUTURAS DE DADOS II', 'PROGRAMAÇÃO ESTRUTURADA'];['LÓGICAS NÃO CLÁSSICAS', 'SEMÂNTICA DE LINGUAGEM DE PROGRAMAÇÃO']
G;DA1MCTA014-15SA;INTELIGÊNCIA ARTIFICIAL;Q3;DIURNO;SA;1;[['SEGUNDA', '10:00 ÀS 12:00', 'SEMANAL'], ['QUARTA', '08:00 ÀS 10:00', 'QUINZENAL II'], ['QUARTA', '08:00 ÀS 10:00', 'QUINZENAL I']];ANDRÉ LUIZ BRANDÃO;NEGOCIÁVEL;18;Q2;SA;['INTERAÇÃO HUMANO-COMPUTADOR', 'ENGENHARIA DE SOFTWARE', 'INTRODUÇÃO A PROGRAMAÇÃO DE JOGOS'];['PROGRAMAÇÃO ORIENTADA A OBJETOS', 'INTERAÇÃO HUMANO-COMPUTADOR'];['INTERAÇÃO HUMANO-COMPUTADOR', 'COMPUTAÇÃO GRÁFICA'];['']
G;NA1MCTA014-15SA;INTELIGÊNCIA ARTIFICIAL;Q3;NOTURNO;SA;1;[['SEGUNDA', '21:00 ÀS 23:00', 'SEMANAL'], ['QUARTA', '19:00 ÀS 21:00', 'QUINZENAL II'], ['QUARTA', '19:00 ÀS 21:00', 'QUINZENAL I']];FRANCISCO JAVIER ROPERO PELÁEZ;NEGOCIÁVEL;18;Q2;SA;['CIRCUITOS DIGITAIS'];[''];['COMPUTAÇÃO EVOLUTIVA E CONEXIONISTA'];['APRENDIZADO DE MÁQUINA', 'COMPUTAÇÃO EVOLUCIONISTA E CONEXIONISTA', 'VIDA ARTIFICIAL NA COMPUTAÇÃO']
G;NAMCZA006-17SA;COMPUTAÇÃO EVOLUTIVA E CONEXIONISTA;Q2;NOTURNO;SA;4;[['TERCA', '19:00 ÀS 21:00', 'SEMANAL'], ['QUINTA', '21:00 ÀS 23:00', 'SEMANAL ']];ANDRÉ LUIZ BRANDÃO;NEGOCIÁVEL;18;Q2;SA;['INTERAÇÃO HUMANO-COMPUTADOR', 'ENGENHARIA DE SOFTWARE', 'INTRODUÇÃO A PROGRAMAÇÃO DE JOGOS'];['PROGRAMAÇÃO ORIENTADA A OBJETOS', 'INTERAÇÃO HUMANO-COMPUTADOR'];['INTERAÇÃO HUMANO-COMPUTADOR', 'COMPUTAÇÃO GRÁFICA'];['']
